ID,cellline,tissue,drug,security,drug_plate_id,T0_plate_id,drug_group_id,background_od1,background_od2,od0.1,od0.2,od0.3,od1.1,od1.2,od1.3,od2.1,od2.2,od2.3,od3.1,od3.2,od3.3,od4.1,od4.2,od4.3,od5.1,od5.2,od5.3,od6.1,od6.2,od6.3,od7.1,od7.2,od7.3,od8.1,od8.2,od8.3,od9.1,od9.2,od9.3,T0_background_od1,T0_background_od2,T0_median_od
16307,MCF12A,breast,SAHA (Vorinostat),public,6718,7490,65,91,147,7199,7970,7548,6885,8074,6941,7547,7695,6807,8256,7453,6797,8336,7547,7388,7585,7201,6864,4281,3911,4380,1917,2079,1763,640,592,536,336,377,369,41,86,1398
16308,MCF12A,breast,Trichostatin A,public,6718,7490,65,91,147,7199,7970,7548,7359,8040,7506,6944,8120,6829,7084,8194,7229,7467,7335,8253,5671,6631,6554,2107,2409,2375,568,613,594,339,332,311,228,222,196,41,86,1398
16309,MCF7,breast,PS-1145,public,6721,7492,65,52,48,4908,5236,4548,4655,5069,4726,5238,4856,4858,4812,5130,4384,4573,5127,4867,4475,5469,4558,5290,4666,4531,4450,5460,4650,5137,5372,4964,4923,4526,4872,46,113,1673
16310,MCF7,breast,SAHA (Vorinostat),public,6721,7492,65,52,48,4908,5236,4548,4863,4741,4449,4798,5141,4698,5117,4800,4945,4611,4855,4486,4373,4076,3883,3179,1944,1588,630,656,657,631,515,489,304,401,432,46,113,1673
16311,MCF7,breast,Trichostatin A,public,6721,7492,65,52,48,4908,5236,4548,4969,4853,4820,4799,4497,4460,4801,4889,4544,4397,5004,3250,3504,3935,3294,1044,613,538,513,551,475,532,520,445,500,498,456,46,113,1673
16312,MDAMB157,breast,PS-1145,public,6755,7496,65,68,105,5359,5114,5324,5343,5032,5104,5052,5000,4833,5190,5043,4352,5006,5384,4794,4905,5227,4957,5069,5124,4752,4723,4748,4870,4363,4917,4680,4707,4761,4635,60,112,2762
16313,MDAMB157,breast,SAHA (Vorinostat),public,6755,7496,65,68,105,5359,5114,5324,4873,4700,4976,5239,4998,4520,5249,4850,4630,4896,4905,4973,4504,4372,4112,2665,2672,2514,778,855,804,167,183,166,111,140,116,60,112,2762
16314,MDAMB157,breast,Trichostatin A,public,6755,7496,65,68,105,5359,5114,5324,4824,4689,4656,5088,4935,4604,4996,5056,5089,5100,4943,4779,5087,4935,4514,1611,2587,1931,157,167,121,157,161,124,162,144,147,60,112,2762
16315,MDAMB157,breast,PS-1145,public,6769,7495,65,66,121,4479,4106,4179,4501,4369,4088,4015,4540,4210,4119,4441,4315,4408,4347,4771,4176,4475,3930,4299,4381,4203,4197,3840,3844,4221,4082,3906,4020,3994,3819,35,99,1799
16316,MDAMB157,breast,SAHA (Vorinostat),public,6769,7495,65,66,121,4479,4106,4179,4119,4269,4201,4258,4530,3840,4328,4117,4172,4607,3642,4010,4453,4019,3891,2203,2628,2465,951,1110,888,161,158,216,101,135,127,35,99,1799
16317,MDAMB157,breast,Trichostatin A,public,6769,7495,65,66,121,4479,4106,4179,4295,4517,4260,4117,4601,4832,4239,4386,4080,4325,4042,4382,3690,3900,3780,886,879,1383,134,155,100,151,142,152,121,130,105,35,99,1799
16318,MDAMB231,breast,PS-1145,public,6806,7503,65,47,106,2181,1703,1579,2064,1870,1879,2056,2887,1626,1799,1811,1935,1763,1750,3113,1959,1952,1853,2009,1817,1662,1875,1737,1738,1680,1371,2206,1478,1479,1996,32,113,397
16319,MDAMB231,breast,SAHA (Vorinostat),public,6806,7503,65,47,106,2181,1703,1579,1847,1709,1930,1657,3031,1911,2015,1895,2063,1864,541,1853,1969,1766,1777,1505,1368,1319,444,390,388,132,130,103,56,78,67,32,113,397
16320,MDAMB231,breast,Trichostatin A,public,6806,7503,65,47,106,2181,1703,1579,2225,1918,1777,1527,2754,2192,2011,2003,2050,1920,1709,2020,1676,1581,1423,281,255,319,97,120,146,72,80,106,56,56,49,32,113,397
16321,MDAMB231ATCC,breast,PS-1145,public,6837,7504,65,62,129,2462,2835,2954,2251,2872,3748,3166,4123,3289,2967,2831,3315,2500,2999,3879,2070,2895,3443,3534,2585,3314,2062,3115,3258,2956,2780,3513,2888,2524,3236,36,124,942.5
16322,MDAMB231ATCC,breast,SAHA (Vorinostat),public,6837,7504,65,62,129,2462,2835,2954,3417,2864,3246,2919,3767,3479,3088,3663,3877,2932,711,3801,3691,3816,4012,2331,1923,1457,305,442,520,435,440,2324,117,282,305,36,124,942.5
16323,MDAMB231ATCC,breast,Trichostatin A,public,6837,7504,65,62,129,2462,2835,2954,2694,2719,3563,3336,3399,3669,2338,2901,3820,2375,3274,3775,3332,3282,2983,427,341,550,317,386,278,213,200,221,111,112,108,36,124,942.5
16324,MDAMB231,breast,PS-1145,public,6821,7502,65,54,101,2553,2856,2288,2780,2706,2403,4690,3047,2763,2619,3342,2833,2704,2287,3498,2478,2226,2955,3125,2514,2494,2303,5293,2582,2310,2027,2294,2244,1908,1659,29,84,380.5
16325,MDAMB231,breast,SAHA (Vorinostat),public,6821,7502,65,54,101,2553,2856,2288,2771,2635,2613,2591,3109,5145,2817,5297,2644,2829,4763,2417,2082,1918,2391,1316,613,666,235,237,488,138,145,95,110,111,99,29,84,380.5
16326,MDAMB231,breast,Trichostatin A,public,6821,7502,65,54,101,2553,2856,2288,2934,2650,2949,2403,998,3515,2662,2831,2662,1951,2507,1234,1601,909,1069,373,230,316,141,222,150,125,100,163,73,110,152,29,84,380.5
16327,MDAMB361,breast,PS-1145,public,6863,7507,65,89,154,8170,7550,6768,7885,7857,7272,7935,7406,7150,7370,7816,7088,7546,7305,7258,7436,7609,6900,8058,7398,7122,7594,6928,7682,8028,8200,7578,8275,8164,7446,69,124,3746
16328,MDAMB361,breast,SAHA (Vorinostat),public,6863,7507,65,89,154,8170,7550,6768,7337,7260,6889,7065,7373,7138,7629,7588,6848,7488,6844,6764,6616,6246,6433,3402,3168,3191,180,238,232,235,225,189,186,241,190,69,124,3746
16329,MDAMB361,breast,Trichostatin A,public,6863,7507,65,89,154,8170,7550,6768,7772,7358,7818,6905,7166,7485,6885,7969,6877,7353,7712,6370,6215,6220,5706,299,314,307,235,262,175,240,257,210,235,221,213,69,124,3746
16330,MDAMB415,breast,PS-1145,public,6878,7512,65,51,89,3319,3239,3303,3344,3147,3198,3419,3811,3111,3389,3294,3364,3462,3170,3665,2963,3497,3103,3330,3078,3001,3304,3486,3130,3257,3227,3804,3169,2977,3523,48,97,1775.5
16331,MDAMB415,breast,SAHA (Vorinostat),public,6878,7512,65,51,89,3319,3239,3303,3000,3359,2991,3403,3898,3158,3167,3560,3015,3461,3554,3015,3299,3314,2876,2466,2037,2050,1422,1432,1453,938,881,1175,605,593,652,48,97,1775.5
16332,MDAMB415,breast,Trichostatin A,public,6878,7512,65,51,89,3319,3239,3303,3420,3062,3269,3074,3593,3331,3035,3164,3149,2908,3339,3518,3203,2892,2900,1681,1668,1734,778,882,875,661,687,568,401,355,439,48,97,1775.5
16333,MDAMB415,breast,PS-1145,public,6903,7510,65,44,110,1872,1643,1646,1673,1631,1703,1704,1944,1627,1786,1740,1705,1562,1922,1876,1666,1758,1802,1770,1802,1633,1704,1675,1620,1606,1479,1857,1628,1575,1987,44,103,1097
16334,MDAMB415,breast,SAHA (Vorinostat),public,6903,7510,65,44,110,1872,1643,1646,1682,2126,1949,1770,1920,1575,1705,1678,1732,1638,1620,1570,1406,1480,1388,947,920,860,632,556,653,377,360,402,213,208,312,44,103,1097
16335,MDAMB415,breast,Trichostatin A,public,6903,7510,65,44,110,1872,1643,1646,1683,1595,1590,1557,2024,1645,1729,1701,1752,1560,1634,1671,1539,1369,1166,594,582,630,383,290,332,257,242,247,155,161,136,44,103,1097
16336,MDAMB453,breast,PS-1145,public,6956,7518,65,54,104,4110,3963,4090,4639,4182,3979,4038,4440,4062,4100,4071,4072,4197,4084,4360,3845,4415,4209,4707,4107,3759,3779,4285,4206,4342,4037,4207,3644,3763,4208,46,115,1621
16337,MDAMB453,breast,SAHA (Vorinostat),public,6956,7518,65,54,104,4110,3963,4090,4266,4168,4358,4552,4350,4309,4251,3864,4031,4563,4309,3979,3440,3466,2929,425,348,474,243,248,233,230,213,161,161,169,190,46,115,1621
16338,MDAMB453,breast,Trichostatin A,public,6956,7518,65,54,104,4110,3963,4090,4299,3932,4000,4343,4468,4285,4610,4107,3933,4280,4435,3031,2307,2325,2221,200,203,223,172,181,150,181,161,164,124,131,123,46,115,1621
16339,MDAMB468L,breast,PS-1145,public,7005,7522,65,49,127,4938,4992,4899,4845,5170,3431,4654,3448,3229,4617,4882,3199,5002,4622,3396,4978,5434,3511,4973,4756,2862,4958,4607,3337,3818,3891,3338,4130,3452,3601,47,109,1331
16340,MDAMB468L,breast,SAHA (Vorinostat),public,7005,7522,65,49,127,4938,4992,4899,4333,4818,3147,5073,3803,3367,5202,4823,3290,5681,4917,3818,5506,4815,3687,3721,3488,2189,1829,1692,1189,473,418,303,229,480,134,47,109,1331
16341,MDAMB468L,breast,Trichostatin A,public,7005,7522,65,49,127,4938,4992,4899,4421,5029,3711,4917,3993,3819,4727,5392,3713,5198,4950,4278,3520,3300,2314,1079,1326,1049,424,601,317,242,207,208,151,137,98,47,109,1331
16342,MDAMB468L,breast,PS-1145,public,7009,7521,65,66,137,5893,5536,5423,5634,5771,3922,3599,4346,3178,5636,5600,3625,6336,6141,4619,5836,6401,4193,5877,6001,3092,5565,3045,3837,5556,4963,4504,4171,4632,4182,60,121,2533
16343,MDAMB468L,breast,SAHA (Vorinostat),public,7009,7521,65,66,137,5893,5536,5423,5191,5925,3657,6365,4775,2069,6014,3837,3617,6650,4019,4538,6249,5487,4513,2240,4191,2438,2348,2253,670,437,429,272,149,179,694,60,121,2533
16344,MDAMB468L,breast,Trichostatin A,public,7009,7521,65,66,137,5893,5536,5423,5219,6117,4447,830,5040,4656,5627,5953,4224,6103,5540,5549,2649,4696,3007,536,1280,1133,393,434,381,189,195,219,130,157,111,60,121,2533
16351,SUM1315MO2,breast,PS-1145,public,10376,10381,65,97,134,6667,6027,5823,6631,6252,7017,6233,6964,6024,6483,6489,5452,6378,6209,6730,6412,6272,6896,5980,6097,5823,6309,5870,6543,5659,6059,6682,5700,5580,6060,53,92,2638.5
16352,SUM1315MO2,breast,SAHA (Vorinostat),public,10376,10381,65,97,134,6667,6027,5823,6402,6042,5927,6085,6756,6490,6368,6276,6389,6250,6137,6832,5966,5563,6761,4727,4701,4736,2292,2147,2124,418,474,589,355,342,291,53,92,2638.5
16353,SUM1315MO2,breast,Trichostatin A,public,10376,10381,65,97,134,6667,6027,5823,6276,6178,6987,6263,6536,5367,6851,6219,7084,6599,5983,6763,6022,5965,6715,4963,5320,4663,363,418,367,257,239,204,325,311,327,53,92,2638.5
16354,SUM159PT,breast,PS-1145,public,7113,7531,65,42,95,1766,2138,1958,2028,1980,2117,1820,2280,1877,2085,2292,2382,2006,2110,2149,1967,2034,2095,2273,2011,1897,2231,2180,2375,2128,2247,2470,2251,1931,2210,24,66,218
16355,SUM159PT,breast,SAHA (Vorinostat),public,7113,7531,65,42,95,1766,2138,1958,1810,1965,1828,2052,2206,1848,1906,2264,1852,1989,1932,2117,1569,1581,1821,796,837,1105,233,273,345,76,70,100,48,67,98,24,66,218
16356,SUM159PT,breast,Trichostatin A,public,7113,7531,65,42,95,1766,2138,1958,2001,1971,2397,1897,2281,2230,1992,1864,2403,1758,1711,1757,877,778,945,134,173,193,72,80,50,66,73,86,58,57,56,24,66,218
16357,SUM229PE,breast,PS-1145,public,7146,7537,65,72,139,6072,5989,5703,5526,5803,5493,5872,5985,5594,6076,5697,5229,5645,5618,6445,5855,5724,5690,6011,5912,5626,5909,5887,5588,6210,5889,6027,5683,5532,5677,45,122,1677.5
16358,SUM229PE,breast,SAHA (Vorinostat),public,7146,7537,65,72,139,6072,5989,5703,6095,5815,5891,5497,6347,5528,6064,5821,5658,6502,1741,6440,7332,6759,6097,3873,3790,3776,654,1020,1028,326,302,353,175,229,240,45,122,1677.5
16359,SUM229PE,breast,Trichostatin A,public,7146,7537,65,72,139,6072,5989,5703,6010,5077,5155,5993,5950,5521,6045,5762,5455,6628,6329,4762,5041,4722,4513,607,703,562,241,292,249,224,210,215,189,167,155,45,122,1677.5
16360,SUM229PE,breast,PS-1145,public,7150,7535,65,66,109,6568,6593,6410,6327,7050,7364,6820,5840,6226,7172,6481,5403,6475,6751,5815,5989,7494,6842,6652,6812,5927,6341,6842,6698,6333,6421,5641,6433,6033,6089,59,138,3629
16361,SUM229PE,breast,SAHA (Vorinostat),public,7150,7535,65,66,109,6568,6593,6410,6829,6538,7030,6526,5869,6144,6412,6462,6225,6848,7018,6644,6100,5491,5528,3338,3613,2921,1179,1361,1112,429,313,259,188,247,332,59,138,3629
16362,SUM229PE,breast,Trichostatin A,public,7150,7535,65,66,109,6568,6593,6410,5998,6498,6795,6500,6405,5875,6622,7098,7066,6420,7240,5879,6377,6243,5814,2592,1301,1389,276,311,216,253,220,168,242,199,190,59,138,3629
16363,SUM52PE,breast,PS-1145,public,7166,7541,65,55,112,4285,3768,3626,3967,3562,4998,3821,4330,4250,3952,3702,2951,4921,4202,4265,4011,3938,5126,3546,3831,4101,3666,4021,3838,3745,4153,3620,3629,3956,3819,53,117,1563
16364,SUM52PE,breast,SAHA (Vorinostat),public,7166,7541,65,55,112,4285,3768,3626,3981,3507,4012,3513,3648,4780,3652,3920,4040,3685,510,4524,2611,2472,2531,840,1021,921,490,359,332,189,182,200,113,137,139,53,117,1563
16365,SUM52PE,breast,Trichostatin A,public,7166,7541,65,55,112,4285,3768,3626,3439,4020,3935,4085,4258,3354,3925,3894,5392,3776,3591,1063,885,810,829,450,330,279,195,195,171,173,179,173,128,113,116,53,117,1563
16366,SUM52PE,breast,PS-1145,public,7170,7539,65,51,97,4290,4169,4051,4229,4080,4109,3858,3770,3335,3744,4476,3617,4054,3826,3827,4180,4252,3826,4293,3985,2528,4162,4102,3671,483,4094,3631,4376,669,3387,42,84,1603.5
16367,SUM52PE,breast,SAHA (Vorinostat),public,7170,7539,65,51,97,4290,4169,4051,3816,4253,2883,234,4269,3101,4263,4326,3289,4120,3887,3479,3471,3471,213,1412,1211,1368,268,275,324,132,145,90,115,105,91,42,84,1603.5
16368,SUM52PE,breast,Trichostatin A,public,7170,7539,65,51,97,4290,4169,4051,3738,3569,4046,4103,3264,3519,3924,4245,3439,3580,3597,3284,1639,1261,1576,199,253,439,128,135,115,158,138,137,124,114,112,42,84,1603.5
16369,T47D,breast,PS-1145,public,7196,7543,65,40,82,2330,2147,2289,2053,2271,2051,2158,2258,2163,2061,2387,2137,2031,2221,2379,2145,2139,2244,2250,2255,2130,2111,2173,2282,2243,2024,2327,2021,1976,2165,39,79,968
16370,T47D,breast,SAHA (Vorinostat),public,7196,7543,65,40,82,2330,2147,2289,2181,2122,2324,2090,2489,2197,2183,2207,2114,2167,2112,2037,2136,2153,1976,987,1052,1067,73,98,97,69,63,62,52,71,60,39,79,968
16371,T47D,breast,Trichostatin A,public,7196,7543,65,40,82,2330,2147,2289,2172,2081,2097,2172,2310,2174,2242,2259,2149,2202,1990,1138,732,740,837,74,81,123,60,81,50,69,70,92,74,58,48,39,79,968
16372,T47DKBLUC,breast,PS-1145,public,7211,7544,65,86,133,7318,7978,6992,7496,7385,6989,6883,7075,6763,6716,8239,6530,7361,6605,7198,7192,7130,6854,7680,7741,5996,7914,7623,6716,7941,8930,7983,8736,8093,8451,61,108,3200
16373,T47DKBLUC,breast,SAHA (Vorinostat),public,7211,7544,65,86,133,7318,7978,6992,6677,7242,6200,7340,7122,6893,7957,7522,5920,7478,7094,6380,7030,6878,6923,3464,3959,4400,281,337,342,276,233,193,181,250,206,61,108,3200
16374,T47DKBLUC,breast,Trichostatin A,public,7211,7544,65,86,133,7318,7978,6992,7237,6933,7103,6735,7380,6603,6800,7999,6210,6896,6742,6847,3954,3593,4280,232,286,276,254,280,201,250,258,182,235,225,192,61,108,3200
16375,T47DKBLUC,breast,PS-1145,public,7220,7546,65,55,96,4247,4432,4075,4053,3992,4048,4191,4363,4181,4136,4358,3986,4315,4298,4280,4027,4280,4049,4383,4165,4161,4327,4237,4085,4468,4533,4397,4208,4109,4278,56,99,2426.5
16376,T47DKBLUC,breast,SAHA (Vorinostat),public,7220,7546,65,55,96,4247,4432,4075,4188,4099,4105,4236,4399,4198,4123,4203,4271,4329,4119,3874,3829,3682,3606,2397,2382,2237,404,471,433,220,216,295,121,142,179,56,99,2426.5
16377,T47DKBLUC,breast,Trichostatin A,public,7220,7546,65,55,96,4247,4432,4075,4267,4213,4044,4074,4345,4169,4083,3999,3988,3911,3872,2824,2318,2142,2108,289,301,291,181,201,173,169,152,138,264,265,243,56,99,2426.5
16381,UACC812,breast,PS-1145,public,7236,7547,65,51,109,5181,5607,5571,5133,5490,4284,5254,3052,3768,5225,5888,4285,5369,5536,3271,5025,5585,4234,6429,5472,3852,5139,5666,4178,4836,5176,2920,5945,5175,3656,44,103,2796
16382,UACC812,breast,SAHA (Vorinostat),public,7236,7547,65,51,109,5181,5607,5571,5378,6193,3870,5687,3251,3218,5783,5137,3598,5237,5083,4065,4519,4887,3852,3463,3789,2445,1417,1404,1275,913,910,714,385,521,301,44,103,2796
16383,UACC812,breast,Trichostatin A,public,7236,7547,65,51,109,5181,5607,5571,4700,5677,4598,5564,4065,3856,5173,6423,3678,4981,5251,3611,4408,4537,3337,950,1013,1205,748,713,525,743,658,647,402,328,367,44,103,2796
16384,UACC893D,breast,PS-1145,public,7255,7549,65,56,103,4334,4317,4088,4207,4556,4321,4053,4417,3559,4162,4628,4841,4766,4505,4562,4037,4927,4211,4570,4826,3847,4536,4374,4494,4786,4309,4220,3948,4191,4321,46,94,2341
16385,UACC893D,breast,SAHA (Vorinostat),public,7255,7549,65,56,103,4334,4317,4088,4167,4210,4074,4118,4526,3736,4340,4422,3771,4684,3959,3978,4013,3815,3627,1694,1196,1739,326,282,283,198,180,158,147,162,378,46,94,2341
16386,UACC893D,breast,Trichostatin A,public,7255,7549,65,56,103,4334,4317,4088,4313,4378,4269,3877,4248,4557,3988,4372,4283,3592,4038,4605,3431,3148,3403,185,231,231,181,232,150,208,197,388,199,204,174,46,94,2341
16387,UACC893L,breast,PS-1145,public,7280,7551,65,48,89,3165,3535,3463,3117,3488,2771,3193,2462,2381,3424,3223,2924,3516,3381,2737,3232,3507,2859,3457,3500,2374,2980,3202,2881,3429,3511,2495,3308,3200,2506,53,109,2758.5
16388,UACC893L,breast,SAHA (Vorinostat),public,7280,7551,65,48,89,3165,3535,3463,3296,3476,2808,3408,2553,2471,3546,3372,2478,3115,3172,2833,2988,3297,2574,2082,2000,1537,332,375,307,200,193,142,150,168,83,53,109,2758.5
16389,UACC893L,breast,Trichostatin A,public,7280,7551,65,48,89,3165,3535,3463,3021,3330,2849,3648,2501,2961,2977,3396,2930,3033,3240,2686,2477,2066,2047,203,201,222,155,141,116,173,191,168,141,119,83,53,109,2758.5
16390,ZR751,breast,PS-1145,public,7311,7553,65,111,157,8312,8258,7992,8242,8497,10140,8728,8568,7410,8552,8665,8269,8265,8416,8764,8003,8821,7965,8452,8536,7450,8333,9284,8396,9037,8529,8480,8801,8522,8272,69,120,4037
16391,ZR751,breast,SAHA (Vorinostat),public,7311,7553,65,111,157,8312,8258,7992,7579,8076,7344,8459,8679,7205,8530,8653,7276,9094,8171,8298,8365,8277,8533,5655,5785,5831,3300,3344,3991,1839,1825,2345,1389,1246,2645,69,120,4037
16392,ZR751,breast,Trichostatin A,public,7311,7553,65,111,157,8312,8258,7992,8836,8292,9105,8154,8490,8821,8101,8887,8005,8576,8159,8174,8322,7109,7547,3050,3216,3152,1802,1772,1997,1656,1878,1711,1189,1172,1536,69,120,4037
16393,ZR75B,breast,PS-1145,public,7335,7555,65,76,101,6497,6818,5728,6353,6242,5564,6448,6497,6020,6186,6528,5983,6346,6200,6545,6147,6612,5561,6570,6222,5705,6289,6208,5985,7007,6250,6129,6752,6512,6355,46,88,1920
16394,ZR75B,breast,SAHA (Vorinostat),public,7335,7555,65,76,101,6497,6818,5728,5921,6139,5835,6090,6657,5239,6565,6634,5271,6957,5970,5598,6193,5414,5401,2843,2903,3306,1360,1421,1489,665,655,640,459,694,584,46,88,1920
16395,ZR75B,breast,Trichostatin A,public,7335,7555,65,76,101,6497,6818,5728,6486,6880,5782,5822,5821,6443,6212,6707,5021,5628,5518,5417,3009,3206,3671,895,987,995,517,417,488,422,440,467,349,331,323,46,88,1920
16396,BT549,breast,Carboplatin,public,8245,9024,75,53,98,2983,2618,2974,2704,2709,2796,3255,3021,2912,2812,2848,2831,2957,2887,3114,2646,3036,2969,2534,2118,2268,865,921,866,106,104,115,123,115,62,34,82,432.5
16397,BT549,breast,Gemcitabine,public,8245,9024,75,53,98,2983,2618,2974,2711,3003,2412,1165,1171,1056,503,670,601,329,367,354,340,354,350,286,317,273,280,269,287,266,311,253,204,216,232,34,82,432.5
16398,BT549,breast,Oxaliplatin,public,8245,9024,75,53,98,2983,2618,2974,2705,2872,2812,3288,3158,3122,2956,3054,2766,2681,2770,2622,1711,1746,1810,1174,1291,1094,198,194,221,133,105,130,66,69,75,34,82,432.5
16399,HCC1419,breast,Carboplatin,public,8351,7819,75,98,184,7544,6985,7192,7063,7073,7780,7446,7828,7350,6733,7287,7457,7669,7985,8204,7886,7278,7308,7917,7363,7855,7724,6084,6684,3726,3612,3885,1418,1390,1463,92,155,5011
16400,HCC1419,breast,Gemcitabine,public,8351,7819,75,98,184,7544,6985,7192,7008,7486,6944,8205,7830,7324,6956,7487,7273,6514,6887,6272,6761,6814,6863,6189,6726,6402,6880,7272,6813,6325,6480,6444,6065,5961,7245,92,155,5011
16401,HCC1419,breast,Oxaliplatin,public,8351,7819,75,98,184,7544,6985,7192,7511,6851,7677,7918,6718,7501,7651,7468,7925,7276,6853,6802,6539,7532,7405,6434,6628,6541,6538,6753,5529,2960,2845,3110,658,965,593,92,155,5011
16402,HCC1937,breast,Carboplatin,public,8405,7834,75,81,140,4946,5115,5163,5062,5079,5210,5094,5225,5095,4532,4784,5340,5197,4940,5332,5018,4944,5019,4499,4261,4764,2509,2434,2160,785,762,797,320,310,255,50,108,1304.5
16403,HCC1937,breast,Gemcitabine,public,8405,7834,75,81,140,4946,5115,5163,5113,5022,5406,4778,4898,4597,3745,4086,3800,3536,3961,3675,3082,3538,3152,2815,2716,2856,2461,2370,2294,2597,2448,2551,2185,2102,2325,50,108,1304.5
16404,HCC1937,breast,Oxaliplatin,public,8405,7834,75,81,140,4946,5115,5163,4938,5136,5126,6015,5278,5073,5113,5048,4986,4751,4731,4670,4064,3854,3981,3304,3779,3601,2644,2585,2528,942,804,838,387,382,527,50,108,1304.5
16405,HCC202,breast,Carboplatin,public,8280,7841,75,65,128,3472,2904,3179,2673,3280,3524,3005,3136,2685,3052,2983,3274,3205,2891,3725,3265,3390,2826,3174,2872,3870,3017,1969,2101,595,573,565,217,221,172,62,138,2223
16406,HCC202,breast,Gemcitabine,public,8280,7841,75,65,128,3472,2904,3179,2743,2681,2959,3812,3280,3460,2881,2973,3019,2774,2677,2794,2937,2539,3300,2651,2943,2704,2719,3098,2507,2293,2488,2284,2069,1931,2286,62,138,2223
16407,HCC202,breast,Oxaliplatin,public,8280,7841,75,65,128,3472,2904,3179,2907,2999,3019,3177,2872,3930,3462,2878,2945,3090,2654,2925,2808,3041,2638,2641,2529,3048,2030,2093,1747,664,563,616,150,152,189,62,138,2223
16408,HCC38,breast,Carboplatin,public,8266,9028,75,35,83,1316,1535,1310,1690,1671,1131,1375,1609,1322,1398,1178,1492,1396,1635,1256,1321,1502,1463,1095,1315,1207,514,578,750,242,211,215,207,211,163,37,99,943.5
16409,HCC38,breast,Gemcitabine,public,8266,9028,75,35,83,1316,1535,1310,1308,1349,1515,424,438,359,258,279,329,268,199,235,219,221,240,216,278,210,210,207,204,195,207,220,213,171,186,37,99,943.5
16410,HCC38,breast,Oxaliplatin,public,8266,9028,75,35,83,1316,1535,1310,1854,1588,1713,1472,1437,1413,1584,1232,1777,1650,1322,1173,1347,1172,1258,1039,818,893,551,580,877,199,220,193,164,147,167,37,99,943.5
16411,MDAMB134VI,breast,Carboplatin,public,8530,9029,75,73,128,3639,4001,3693,4089,4071,3518,3846,4050,4085,3804,3905,4192,4073,4114,3687,4076,4329,3682,4167,4185,3687,3708,3521,3926,3082,2796,2670,1007,978,783,69,143,3787
16412,MDAMB134VI,breast,Gemcitabine,public,8530,9029,75,73,128,3639,4001,3693,3918,3873,3963,3763,3974,3903,4065,3882,4204,3498,3342,3760,3846,3438,3879,3463,3664,3394,3505,3345,3586,3329,3451,3327,3075,2589,2921,69,143,3787
16413,MDAMB134VI,breast,Oxaliplatin,public,8530,9029,75,73,128,3639,4001,3693,4061,4073,4127,3985,3523,3707,4028,4493,3982,4135,3606,3839,3678,4142,4057,4078,3793,3519,3722,3742,3633,1802,1450,1643,161,162,239,69,143,3787
16414,MDAMB436,breast,Carboplatin,public,8627,7902,75,48,108,2953,3380,1649,3320,3334,1152,3420,3296,3028,1396,1925,3227,3179,2854,2413,3299,3193,2071,2442,2676,2052,2087,1876,2050,1000,986,1043,386,364,142,32,90,725.5
16415,MDAMB436,breast,Gemcitabine,public,8627,7902,75,48,108,2953,3380,1649,3160,3072,3381,2431,1876,2382,1650,1713,1760,1000,637,1154,1053,951,1224,995,1006,942,1099,1091,1051,1020,954,1003,1024,135,875,32,90,725.5
